station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,Porewater.EC50....,Porewater.Assessment,stationID,Latitude,Longitude
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],10/27/2014,19.4 (93),100,Non-toxic,10052105,43.5622222,-73.3469444
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],5/1/2006,27.8 (105),80,Non-toxic,1022303,43.1002777,-78.6672222
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],7/12/2006,24.7 (129),100,Non-toxic,1022303,43.1002777,-78.6672222
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],9/27/2006,16.2 (81),100,Non-toxic,1022303,43.1002777,-78.6672222
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],10/17/2006,28.6 (125),100,Non-toxic,1022303,43.1002777,-78.6672222
Nail Creek @ Utica 12051501 (NAIL-0.1) [INTENSIVE],5/4/2016,25.0 (102),90,Non-toxic,12051501,43.1093,-75.24194
Nail Creek @ Utica 12051501 (NAIL-0.1) [INTENSIVE],7/26/2016,14.7 (70),90,Non-toxic,12051501,43.1093,-75.24194
Nail Creek @ Utica 12051501 (NAIL-0.1) [INTENSIVE],10/19/2016,24.0 (89),100,Non-toxic,12051501,43.1093,-75.24194
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],4/26/2004,29.1 (91),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],5/6/2014,22.2 (108),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],7/8/2004,26.3 (97),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],7/29/2014,27.3 (107),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],10/12/2004,24.3 (122),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],10/22/2014,19.8 (117),80,Non-toxic,6031301,42.0925,-76.0897222
Neversink River @ Port Jervis 14021001 (NEVR-15) [INTENSIVE],4/5/2005,21.1 (83),100,Non-toxic,14021001,41.361111,-74.685278
Neversink River @ Port Jervis 14021001 (NEVR-15) [INTENSIVE],7/5/2005,30.5 (91),100,Non-toxic,14021001,41.361111,-74.685278
Neversink River @ Port Jervis 14021001 (NEVR-15) [INTENSIVE],10/12/2005,12.5 (90),100,Non-toxic,14021001,41.361111,-74.685278
Neversink River @ Woodbourne 14021037 (NEVR-03) [INTENSIVE],4/5/2005,**6.7 (26),*50,Severely Toxic,14021037,41.7597222,-74.5994444
Neversink River @ Woodbourne 14021037 (NEVR-03) [INTENSIVE],7/5/2005,29.5 (88),100,Non-toxic,14021037,41.7597222,-74.5994444
Neversink River @ Woodbourne 14021037 (NEVR-03) [INTENSIVE],10/12/2005,14.0 (101),100,Non-toxic,14021037,41.7597222,-74.5994444
Newtown Creek @ Elmira 05011201 (NEWT-04) [INTENSIVE],5/5/2008,19.2 (68),90,Non-toxic,5011201,42.09917,-76.795
Newtown Creek @ Elmira 05011201 (NEWT-04) [INTENSIVE],8/5/2008,19.0 (97),90,Non-toxic,5011201,42.09917,-76.795
Newtown Creek @ Elmira 05011201 (NEWT-04) [INTENSIVE],9/23/2008,26.6 (104),100,Non-toxic,5011201,42.09917,-76.795
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],5/1/2006,25.6 (97),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],5/2/2011,19.2 (156),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],6/15/2011,18.1 (80),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],7/12/2006,16.4 (85),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],8/1/2016,24.0 (179),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],9/27/2006,**14.2 (71),100,Slightly Toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],10/11/2011,20.2 (91),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],10/17/2006,23.3 (102),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],10/24/2016,12.1 (75),90,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,1010001,43.261111,-79.063056
Ninemile Creek @ Marcy 12011501 (NMIL-0.5) [INTENSIVE],5/4/2016,25.4 (104),100,Non-toxic,12011501,43.1891667,-75.3275
Ninemile Creek @ Marcy 12011501 (NMIL-0.5) [INTENSIVE],7/26/2016,21.5 (102),90,Non-toxic,12011501,43.1891667,-75.3275
Ninemile Creek @ Marcy 12011501 (NMIL-0.5) [INTENSIVE],10/19/2016,20.9 (77),100,Non-toxic,12011501,43.1891667,-75.3275
Ninemile Creek @ North Sterling 03021101 (NIMI-01) [INTENSIVE],5/1/2007,23.1 (105),100,Non-toxic,3021101,43.4022222,-76.6275
Ninemile Creek @ North Sterling 03021101 (NIMI-01) [INTENSIVE],9/12/2007,20.6 (76),90,Non-toxic,3021101,43.4022222,-76.6275
Ninemile Creek @ North Sterling 03021101 (NIMI-01) [INTENSIVE],10/23/2007,24.4 (106),100,Non-toxic,3021101,43.4022222,-76.6275
Ninemile Creek @ South Trenton 12011B14 (NMIL-00) [INTENSIVE],5/10/2011,21.4 (114),100,Non-toxic,12011B14,43.21573,-75.17963
Ninemile Creek @ South Trenton 12011B14 (NMIL-00) [INTENSIVE],6/7/2011,20.4 (84),100,Non-toxic,12011B14,43.21573,-75.17963
Ninemile Creek @ South Trenton 12011B14 (NMIL-00) [INTENSIVE],10/18/2011,28.0 (149),90,Non-toxic,12011B14,43.21573,-75.17963
Normanskill @ Bethlehem 13111011 (NORM-10) [INTENSIVE],4/30/2008,29.7 (140),100,Non-toxic,13111011,42.634197,-73.799039
Normanskill @ Bethlehem 13111011 (NORM-10) [INTENSIVE],7/29/2008,29.7 (102),100,Non-toxic,13111011,42.634197,-73.799039
Normanskill @ Bethlehem 13111011 (NORM-10) [INTENSIVE],10/28/2008,23.0 (106),100,Non-toxic,13111011,42.634197,-73.799039
Normanskill Creek @ Albany 13111003 (NORM-10) [INTENSIVE],4/23/2013,20.9 (125),90,Non-toxic,13111003,42.63445,-73.8
Normanskill Creek @ Albany 13111003 (NORM-10) [INTENSIVE],7/29/2013,16.9 (76),90,Non-toxic,13111003,42.63445,-73.8
Normanskill Creek @ Albany 13111003 (NORM-10) [INTENSIVE],10/29/2013,23.7 (119),100,Non-toxic,13111003,42.63445,-73.8
North Branch Great Chazy River @ Mooers 10022300 (NCHZ-02) [INTENSIVE],5/4/2009,27.1 (124),100,Non-toxic,10022300,44.9568,-73.6418
North Branch Great Chazy River @ Mooers 10022300 (NCHZ-02) [INTENSIVE],8/25/2009,19.3 (116),90,Non-toxic,10022300,44.9568,-73.6418
North Branch Great Chazy River @ Mooers 10022300 (NCHZ-02) [INTENSIVE],10/26/2009,23.9 (149),100,Non-toxic,10022300,44.9568,-73.6418
North Branch Sandy Creek @ Rodman 03032100 (FREE-01) [INTENSIVE],5/2/2013,24.5 (100),100,Non-toxic,3032100,43.84453,-75.97086
North Branch Sandy Creek @ Rodman 03032100 (FREE-01) [INTENSIVE],8/5/2013,15.1 (72),90,Non-toxic,3032100,43.84453,-75.97086
North Branch Sandy Creek @ Rodman 03032100 (FREE-01) [INTENSIVE],10/22/2013,20.0 (105),90,Non-toxic,3032100,43.84453,-75.97086
North Branch Tuscarora Creek @ Hedgesville 05014108 (TUSC-N1) [INTENSIVE],4/29/2013,27.9 (113),90,Non-toxic,5014108,42.1373,-77.4125
North Branch Tuscarora Creek @ Hedgesville 05014108 (TUSC-N1) [INTENSIVE],8/5/2013,20.2 (106),100,Non-toxic,5014108,42.1373,-77.4125
North Branch Tuscarora Creek @ Hedgesville 05014108 (TUSC-N1) [INTENSIVE],10/21/2013,24.4 (126),100,Non-toxic,5014108,42.1373,-77.4125
North Chuctanunda Creek @ Amsterdam 12011701 (NCHU-02A) [INTENSIVE],4/25/2006,33.1 (117),100,Non-toxic,12011701,42.9386111,-74.1822222
North Chuctanunda Creek @ Amsterdam 12011701 (NCHU-02A) [INTENSIVE],7/5/2006,17.6 (86),100,Non-toxic,12011701,42.9386111,-74.1822222
North Chuctanunda Creek @ Amsterdam 12011701 (NCHU-02A) [INTENSIVE],9/19/2006,25.6 (132),100,Non-toxic,12011701,42.9386111,-74.1822222
North Chuctanunda Creek @ Amsterdam 12011C03 (NCHU-02) [INTENSIVE],5/10/2011,21.5 (115),100,Non-toxic,12011C03,42.96166,-74.17333
North Chuctanunda Creek @ Amsterdam 12011C03 (NCHU-02) [INTENSIVE],6/6/2011,27.1 (112),100,Non-toxic,12011C03,42.96166,-74.17333
North Chuctanunda Creek @ Amsterdam 12011C03 (NCHU-02) [INTENSIVE],10/18/2011,25.2 (134),100,Non-toxic,12011C03,42.96166,-74.17333
O’Malley Brook @ Browns Bridge 09032200 (OMAL-01) [INTENSIVE],5/5/2010,26.5 (116),100,Non-toxic,9032200,44.57554,-74.94213
O’Malley Brook @ Browns Bridge 09032200 (OMAL-01) [INTENSIVE],7/28/2010,21.2 (112),100,Non-toxic,9032200,44.57554,-74.94213
O’Malley Brook @ Browns Bridge 09032200 (OMAL-01) [INTENSIVE],9/22/2010,24.2 (98),100,Non-toxic,9032200,44.57554,-74.94213
Oak Orchard Creek @ Shelby Center 03011422 (ORCH-00) [INTENSIVE],4/28/2010,22.0 (95),60,Non-toxic,3011422,43.18979,-78.38674
Oak Orchard Creek @ Shelby Center 03011422 (ORCH-00) [INTENSIVE],7/28/2010,25.9 (132),100,Non-toxic,3011422,43.18979,-78.38674
Oak Orchard Creek @ Shelby Center 03011422 (ORCH-00) [INTENSIVE],9/15/2010,21.2 (106),90,Non-toxic,3011422,43.18979,-78.38674
Oaks Creek @ Index 06011601 (OAKS-01) [INTENSIVE],4/28/2009,30.5 (104),100,Non-toxic,6011601,42.66579818,-74.95999908
Oaks Creek @ Index 06011601 (OAKS-01) [INTENSIVE],8/17/2009,12.6 (81),100,Non-toxic,6011601,42.66579818,-74.95999908
Oaks Creek @ Index 06011601 (OAKS-01) [INTENSIVE],10/20/2009,25.0 (144),100,Non-toxic,6011601,42.66579818,-74.95999908
Oatka Creek @ Scottsville 04021201 (OATK-02) [INTENSIVE],6/13/2005,21.0 (76),90,Non-toxic,4021201,43.0191667,-77.7483333
Oatka Creek @ Scottsville 04021201 (OATK-02) [INTENSIVE],7/12/2005,24.1 (90),90,Non-toxic,4021201,43.0191667,-77.7483333
Oatka Creek @ Scottsville 04021201 (OATK-02) [INTENSIVE],10/17/2005,**14.7 (56),100,Slightly Toxic,4021201,43.0191667,-77.7483333
Oatka Creek @ Warsaw 04021246 (OATK-46.2) [INTENSIVE],5/11/2015,21.8 (96),100,Non-toxic,4021246,42.761035,-78.141473
Oatka Creek @ Warsaw 04021246 (OATK-46.2) [INTENSIVE],8/4/2015,**15.0 (62),100,Slightly Toxic,4021246,42.761035,-78.141473
Oatka Creek @ Warsaw 04021246 (OATK-46.2) [INTENSIVE],10/28/2015,15.9 (91),100,Non-toxic,4021246,42.761035,-78.141473
Olean Creek @ Olean 02011505 (ALGY-03A) [INTENSIVE],5/1/2007,22.5 (104),90,Non-toxic,2011505,42.12,-78.4197222
Olean Creek @ Olean 02011505 (ALGY-03A) [INTENSIVE],9/5/2007,28.8 (156),100,Non-toxic,2011505,42.12,-78.4197222
Olean Creek @ Olean 02011505 (ALGY-03A) [INTENSIVE],10/16/2007,20.9 (106),100,Non-toxic,2011505,42.12,-78.4197222
Onesquethaw Creek @ South Bethlehem 13012501 (ONES-05) [INTENSIVE],4/30/2008,**1.2 (6),*10,Severely Toxic,13012501,42.53551,-73.84043
Onesquethaw Creek @ South Bethlehem 13012501 (ONES-05) [INTENSIVE],7/29/2008,25.2 (87),90,Non-toxic,13012501,42.53551,-73.84043
Onesquethaw Creek @ South Bethlehem 13012501 (ONES-05) [INTENSIVE],10/28/2008,20.4 (94),70,Non-toxic,13012501,42.53551,-73.84043
Onondaga Creek @ Syracuse 07024201 (ONON-05) [INTENSIVE],4/30/2012,18.0 (92),80,Non-toxic,7024201,43.057778,-76.163333
Onondaga Creek @ Syracuse 07024201 (ONON-05) [INTENSIVE],9/10/2012,**7.2 (41),80,Slightly Toxic,7024201,43.057778,-76.163333
Onondaga Creek @ Syracuse 07024201 (ONON-05) [INTENSIVE],10/23/2012,**13.9 (67),*50,Severely Toxic,7024201,43.057778,-76.163333
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],4/25/2006,31.6 (111),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],5/11/2011,20.1 (108),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],6/8/2011,25.0 (103),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],7/6/2006,15.8 (78),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],9/19/2006,23.4 (121),90,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],10/18/2011,24.7 (131),90,Non-toxic,12041001,43.15583,-75.33083
Orwell Brook @ Richland 03032203 (ORWL-3.1) [INTENSIVE],5/9/2016,19.3 (92),90,Non-toxic,3032203,43.549348,-76.000029
Orwell Brook @ Richland 03032203 (ORWL-3.1) [INTENSIVE],8/3/2016,21.6 (160),100,Non-toxic,3032203,43.549348,-76.000029
Orwell Brook @ Richland 03032203 (ORWL-3.1) [INTENSIVE],10/25/2016,14.4 (83),100,Non-toxic,3032203,43.549348,-76.000029
Oswegatchie River @ Canton 09051018 (GTCH-17.7) [ROUTINE],10/17/2017,19.8 (93),90,Non-toxic,9051018,44.589251,-75.321112
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],5/3/2010,28.3 (124),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],6/14/2005,21.9 (78),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],7/12/2005,23.9 (79),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],7/26/2010,17.1 (91),90,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],9/20/2010,20.5 (83),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],10/18/2005,**16.0 (69),90,Slightly Toxic,9051001,44.6902777,-75.4938888
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],5/1/2007,21.3 (97),100,Non-toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],5/2/2012,22.7 (116),100,Non-toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],9/12/2012,15.3 (88),70,Non-toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],10/22/2007,**12.7 (55),80,Slightly Toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],10/22/2012,18.9 (91),100,Non-toxic,7010005,43.398056,-76.471667
Otsquago Creek @ Starkville 12011610 (OSTQ-00) [INTENSIVE],4/24/2006,29.3 (103),100,Non-toxic,12011610,42.9241666,-74.7563888
Otsquago Creek @ Starkville 12011610 (OSTQ-00) [INTENSIVE],7/3/2006,14.8 (73),90,Non-toxic,12011610,42.9241666,-74.7563888
Otsquago Creek @ Starkville 12011610 (OSTQ-00) [INTENSIVE],9/20/2006,**10.9 (56),70,Slightly Toxic,12011610,42.9241666,-74.7563888
Owasco Lake Inlet @ Moravia 07064105 (OWAS-01) [INTENSIVE],5/3/2007,19.7 (90),100,Non-toxic,7064105,42.7163888,-76.4372222
Owasco Lake Inlet @ Moravia 07064105 (OWAS-01) [INTENSIVE],9/12/2007,28.9 (107),90,Non-toxic,7064105,42.7163888,-76.4372222
Owasco Lake Inlet @ Moravia 07064105 (OWAS-01) [INTENSIVE],10/24/2007,26.6 (116),100,Non-toxic,7064105,42.7163888,-76.4372222
Owego Creek @ Owego 06031201 (OWGO-10) [INTENSIVE],4/29/2009,30.0 (102),100,Non-toxic,6031201,42.09694,-76.2775
Owego Creek @ Owego 06031201 (OWGO-10) [INTENSIVE],8/18/2009,14.1 (91),90,Non-toxic,6031201,42.09694,-76.2775
Owego Creek @ Owego 06031201 (OWGO-10) [INTENSIVE],10/21/2009,24.6 (141),100,Non-toxic,6031201,42.09694,-76.2775
Page Brook @ Chenango Bridge 06022301 (PAGE-01) [INTENSIVE],5/5/2014,25.2 (122),100,Non-toxic,6022301,42.1980555,-75.8247222
Page Brook @ Chenango Bridge 06022301 (PAGE-01) [INTENSIVE],7/28/2014,25.7 (101),100,Non-toxic,6022301,42.1980555,-75.8247222
Page Brook @ Chenango Bridge 06022301 (PAGE-01) [INTENSIVE],10/20/2014,22.8 (135),100,Non-toxic,6022301,42.1980555,-75.8247222
Parkhurst Brook @ Potsdam 09032300 (PARK-0.3) [INTENSIVE],5/11/2015,18.8 (73),80,Non-toxic,9032300,44.65278,-74.97111
Parkhurst Brook @ Potsdam 09032300 (PARK-0.3) [INTENSIVE],8/6/2015,**11.5 (44),70,Slightly Toxic,9032300,44.65278,-74.97111
Parkhurst Brook @ Potsdam 09032300 (PARK-0.3) [INTENSIVE],10/29/2015,19.6 (93),90,Non-toxic,9032300,44.65278,-74.97111
Patroon Creek @ Albany 13011E00 (PATS-06) [INTENSIVE],4/23/2013,19.9 (119),90,Non-toxic,1.30E+04,42.66493,-73.74677
Patroon Creek @ Albany 13011E00 (PATS-06) [INTENSIVE],7/29/2013,**10.3 (46),70,Slightly Toxic,1.30E+04,42.66493,-73.74677
Patroon Creek @ Albany 13011E00 (PATS-06) [INTENSIVE],10/29/2013,22.8 (115),100,Non-toxic,1.30E+04,42.66493,-73.74677
Patterson Creek @ Endwell 06031900 (PATT-01) [INTENSIVE],5/6/2014,17.3 (84),100,Non-toxic,6031900,42.10661,-76.01401
Patterson Creek @ Endwell 06031900 (PATT-01) [INTENSIVE],7/29/2014,**15.4 (60),100,Slightly Toxic,6031900,42.10661,-76.01401
Patterson Creek @ Endwell 06031900 (PATT-01) [INTENSIVE],10/22/2014,20.1 (119),90,Non-toxic,6031900,42.10661,-76.01401
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],4/12/2004,14.5 (76),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],4/28/2009,29.2 (105),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],8/5/2014,23.2 (97),90,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],8/10/2004,17.4 (85),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],8/18/2009,19.9 (102),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],9/27/2004,31.9 (107),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],10/20/2009,26.5 (126),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],10/29/2014,24.8 (122),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,17016109,40.9055555,-72.7430555
Peekskill Hollow Creek @ Peekskill 13011904 (PEEK-05) [INTENSIVE],4/30/2008,29.1 (137),100,Non-toxic,13011904,41.33311,-73.87503
Peekskill Hollow Creek @ Peekskill 13011904 (PEEK-05) [INTENSIVE],7/30/2008,24.1 (83),100,Non-toxic,13011904,41.33311,-73.87503
Peekskill Hollow Creek @ Peekskill 13011904 (PEEK-05) [INTENSIVE],10/29/2008,29.3 (135),100,Non-toxic,13011904,41.33311,-73.87503
Phillips Creek @ Belmont 04031800 (PHIP-01) [INTENSIVE],4/26/2010,15.9 (75),90,Non-toxic,4031800,42.22676,-78.0315
Phillips Creek @ Belmont 04031800 (PHIP-01) [INTENSIVE],7/26/2010,20.5 (105),100,Non-toxic,4031800,42.22676,-78.0315
Phillips Creek @ Belmont 04031800 (PHIP-01) [INTENSIVE],9/14/2010,10.7 (54),60,Non-toxic,4031800,42.22676,-78.0315
Pike Creek @ Bombay 09021309 (PIKC-8.7) [INTENSIVE],5/14/2015,29.4 (114),100,Non-toxic,9021309,44.91894,-74.615896
Pike Creek @ Bombay 09021309 (PIKC-8.7) [INTENSIVE],8/6/2015,21.6 (83),90,Non-toxic,9021309,44.91894,-74.615896
Pike Creek @ Bombay 09021309 (PIKC-8.7) [INTENSIVE],10/29/2015,23.9 (113),100,Non-toxic,9021309,44.91894,-74.615896
Pike Creek @ Derby 01043001 (PICR-1.3) [INTENSIVE],5/10/2016,21.8 (132),100,Non-toxic,1043001,42.687293,-78.999595
Pike Creek @ Derby 01043001 (PICR-1.3) [INTENSIVE],10/25/2016,19.3 (120),100,Non-toxic,1043001,42.687293,-78.999595
Pike Creek @ Derby 01043001 (PICR-1.3) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,1043001,42.687293,-78.999595
Pike Creek @ Fort Covington 09021301 (PIKC-01) [INTENSIVE],7/11/2005,**22.6 (75),100,Slightly Toxic,9021301,44.9883333,-74.5466666
Pine Brook @ Malverne 17014101 (MILR-02) [INTENSIVE],8/4/2014,**10.5 (44),*20,Severely Toxic,17014101,40.673771,-73.661914
Pine Brook @ Malverne 17014101 (MILR-02) [INTENSIVE],10/27/2014,23.1 (113),100,Non-toxic,17014101,40.673771,-73.661914
Pine Brook @ Malverne 17014101 (MILR-02) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,17014101,40.673771,-73.661914
Pine Creek @ Fowlersville 08013100 (PINC-01) [INTENSIVE],5/6/2008,**8.8 (40),80,Slightly Toxic,8013100,43.62419,-75.25819
Pine Creek @ Fowlersville 08013100 (PINC-01) [INTENSIVE],8/5/2008,27.3 (150),100,Non-toxic,8013100,43.62419,-75.25819
Pine Creek @ Fowlersville 08013100 (PINC-01) [INTENSIVE],9/23/2008,24.7 (86),100,Non-toxic,8013100,43.62419,-75.25819
Pine Kill @ Westbrookville 14023104 (PINE-01) [INTENSIVE],04-??-10,22.9 (116),100,Non-toxic,14023104,41.54379,-74.57426
Pine Kill @ Westbrookville 14023104 (PINE-01) [INTENSIVE],7/21/2010,18.7 (89),100,Non-toxic,14023104,41.54379,-74.57426
Pine Kill @ Westbrookville 14023104 (PINE-01) [INTENSIVE],9/22/2010,15.8 (82),90,Non-toxic,14023104,41.54379,-74.57426
Pipe Creek @ Tioga Center 06031401 (PIPE-01) [INTENSIVE],4/26/2004,30.8 (97),100,Non-toxic,6031401,42.0625,-76.3508333
Pipe Creek @ Tioga Center 06031401 (PIPE-01) [INTENSIVE],7/6/2004,20.6 (76),100,Non-toxic,6031401,42.0625,-76.3508333
Pipe Creek @ Tioga Center 06031401 (PIPE-01) [INTENSIVE],10/12/2004,13.7 (69),100,Non-toxic,6031401,42.0625,-76.3508333
Pleasant Creek @ Evans Mills 09065102 (PLST-01) [INTENSIVE],5/5/2010,24.2 (106),90,Non-toxic,9065102,44.0866,-75.79286
Pleasant Creek @ Evans Mills 09065102 (PLST-01) [INTENSIVE],7/26/2010,23.3 (123),100,Non-toxic,9065102,44.0866,-75.79286
Pleasant Creek @ Evans Mills 09065102 (PLST-01) [INTENSIVE],9/20/2010,21.8 (88),100,Non-toxic,9065102,44.0866,-75.79286
Plum Bottom Creek @ Amity 04031F03 (PLBO-3.3) [INTENSIVE],5/11/2015,22.7 (100),100,Non-toxic,04031F03,42.213,-77.982
Plum Bottom Creek @ Amity 04031F03 (PLBO-3.3) [INTENSIVE],8/4/2015,**6.4 (26),70,Slightly Toxic,04031F03,42.213,-77.982
Plum Bottom Creek @ Amity 04031F03 (PLBO-3.3) [INTENSIVE],10/28/2015,22.2 (127),100,Non-toxic,04031F03,42.213,-77.982
Poentic Kill @ Rotterdam Square 12013202 (POEN-2.0) [INTENSIVE],5/3/2016,25.6 (104),100,Non-toxic,12013202,42.8075,-73.99333
Poentic Kill @ Rotterdam Square 12013202 (POEN-2.0) [INTENSIVE],7/27/2016,18.3 (87),100,Non-toxic,12013202,42.8075,-73.99333
Poentic Kill @ Rotterdam Square 12013202 (POEN-2.0) [INTENSIVE],10/20/2016,**14.4 (53),100,Slightly Toxic,12013202,42.8075,-73.99333
Poestenkill Creek @ Poestenkill 13011519 (POST-01) [INTENSIVE],4/22/2013,21.5 (129),100,Non-toxic,13011519,42.69097,-73.45936
Poestenkill Creek @ Poestenkill 13011519 (POST-01) [INTENSIVE],7/30/2013,18.8 (84),100,Non-toxic,13011519,42.69097,-73.45936
Poestenkill Creek @ Poestenkill 13011519 (POST-01) [INTENSIVE],10/28/2013,24.0 (121),100,Non-toxic,13011519,42.69097,-73.45936
Post Creek @ Corning 05011302 (POSC-02) [INTENSIVE],5/2/2013,26.4 (107),100,Non-toxic,5011302,42.16265,-77.05397
Post Creek @ Corning 05011302 (POSC-02) [INTENSIVE],8/6/2013,17.1 (90),100,Non-toxic,5011302,42.16265,-77.05397
Post Creek @ Corning 05011302 (POSC-02) [INTENSIVE],10/22/2013,25.6 (132),100,Non-toxic,5011302,42.16265,-77.05397
Poultney River @ Hampton 10051312 (PTNY-01) [INTENSIVE],4/14/2004,11.6 (151),100,Non-toxic,10051312,43.5672222,-73.2636111
Poultney River @ Hampton 10051312 (PTNY-01) [INTENSIVE],8/11/2004,22.7 (100),100,Non-toxic,10051312,43.5672222,-73.2636111
Poultney River @ Hampton 10051312 (PTNY-01) [INTENSIVE],9/30/2004,26.7 (90),100,Non-toxic,10051312,43.5672222,-73.2636111
Prospect Valley Creek @ Wilseyville 06014100 (PROP-01) [INTENSIVE],4/29/2009,27.7 (94),100,Non-toxic,6014100,42.26250076,-76.37609863
Prospect Valley Creek @ Wilseyville 06014100 (PROP-01) [INTENSIVE],8/18/2009,12.8 (83),90,Non-toxic,6014100,42.26250076,-76.37609863
Prospect Valley Creek @ Wilseyville 06014100 (PROP-01) [INTENSIVE],10/21/2009,22.6 (130),100,Non-toxic,6014100,42.26250076,-76.37609863
Purdy Creek @ Canisteo 05034100 (PURD-01) [INTENSIVE],5/6/2008,**8.1 (29),*50,Severely Toxic,5034100,42.26019,-77.61219
